,budget,genres,popularity,production_companies,release_date,revenue,runtime,title,vote_average,vote_count,Number_Genres
4380,1000000,Comedy,5.20209,Miramax Films,2003-08-22,0,79.0,The Battle of Shaker Heights,5.6,17,3
4381,1000000,Documentary,8.887411,Spring Films,2012-08-31,444575,115.0,The Act of Killing,7.5,210,1
4382,1000000,Documentary,0.7485649999999999,Jigsaw Productions,2007-04-30,274661,106.0,Taxi to the Dark Side,6.6,53,1
4383,1000000,Documentary,0.436148,,2006-01-01,0,97.0,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,4.7,3,1
4384,0,Drama,0.030253,,2004-09-24,0,120.0,Guiana 1838,2.8,3,1
4385,0,,0.6900890000000001,,2000-05-14,0,90.0,Lisa Picard Is Famous,4.0,1,0
4386,1000000,Drama,1.883947,Antzworks,2013-09-05,0,92.0,Antarctica: A Year on Ice,7.2,29,3
4387,650000,Documentary,1.631274,Global Emerging Markets (GEM),2015-07-31,0,93.0,A LEGO Brickumentary,6.4,55,1
4388,1000000,Drama,0.341461,,2012-06-01,0,114.0,Hardflip,4.7,5,2
4389,0,Thriller,0.8878209999999999,,2005-09-16,0,200.0,Chocolate: Deep Dark Secrets,3.4,6,1
4390,0,Mystery,8.628485000000001,Glass Eye Pix,2009-04-25,0,95.0,The House of the Devil,6.0,197,2
4391,0,Comedy,6.507094,Splendid Film,2010-07-01,14870,93.0,The Perfect Host,6.2,135,3
4392,0,Comedy,1.1907290000000001,October Films,1998-08-17,0,88.0,Safe Men,6.3,16,2
4393,1000000,Romance,0.340019,Golan-Globus Productions,1999-02-11,0,104.0,Speedway Junky,5.2,7,3
4394,0,Comedy,0.678475,Byronic Pose Productions,1998-09-23,0,98.0,The Last Big Thing,6.0,3,2
4395,0,Action,9.055447000000001,Brillstein-Grey Entertainment,2000-09-22,0,82.0,The Specials,5.5,11,2
4396,0,Comedy,0.10846800000000001,Duck Farm Films,2009-09-19,0,118.0,16 to Life,4.4,5,2
4397,1000000,Crime,2.175696,The Weinstein Company,2006-04-28,10018,78.0,Alone With Her,6.2,20,4
4398,1000000,Drama,1.50211,Ghost Robot,2016-03-11,0,97.0,Creative Control,5.4,25,2
4399,1000000,Drama,1.260314,Rival Pictures,2006-01-30,7202,81.0,Special,6.6,32,3
4400,0,,0.547654,,1999-03-19,0,96.0,Sparkler,0.0,1,0
4401,0,Action,0.0206,,2005-01-01,0,97.0,The Helix... Loaded,4.8,2,3
4402,0,Drama,0.429587,,2006-04-21,0,88.0,In Her Line of Fire,3.3,9,3
4403,0,Comedy,0.098351,Next Wednesday Productions,2002-01-16,0,96.0,The Jimmy Show,8.0,1,2
4404,1000000,Crime,3.629777,Mantarraya Producciones,2013-08-09,0,105.0,Heli,6.2,32,2
4405,0,Family,0.060002999999999994,,2015-07-31,0,0.0,Karachi se Lahore,8.0,1,2
4406,900000,Drama,7.145832,Big Easy Pictures,2006-03-08,0,76.0,Loving Annabelle,6.4,55,2
4407,1000000,Drama,3.638411,Honora Productions,2014-01-21,0,96.0,Hits,4.9,23,2
4408,0,Action,1.255771,,2006-01-01,0,99.0,Jimmy and Judy,5.4,8,4
4409,0,Comedy,0.783842,SuperMassive Films,2009-01-01,0,84.0,Frat Party,3.5,4,2
4410,0,Drama,0.118324,Tricastle,1965-04-22,0,94.0,The Party's Over,6.1,6,1
4411,0,Drama,0.023681,,2004-07-02,0,87.0,Proud,5.5,3,1
4412,0,Drama,2.9485759999999996,The Poker House,2008-06-20,0,93.0,The Poker House,6.1,47,1
4413,0,,0.24385300000000001,,2015-04-03,0,90.0,Childless,4.5,2,0
4414,0,Horror,1.563711,Splendid Film,2009-01-01,0,92.0,ZMD: Zombies of Mass Destruction,4.7,31,1
4415,1000000,Horror,0.6534949999999999,,2012-03-16,0,85.0,Snow White: A Deadly Summer,4.8,11,2
4416,0,Romance,1.233688,Baleuko S.L.,2014-10-03,0,96.0,Hidden Away,7.6,26,2
4417,1000000,Comedy,0.153625,,2011-06-11,0,90.0,My Last Day Without You,5.7,3,3
4418,0,Comedy,0.328498,Triumphant Pictures,2009-05-19,0,85.0,Steppin: The Movie,5.0,4,2
4419,1000000,Western,0.4594,Rapid Heart Pictures,2014-06-01,0,84.0,Doc Holliday's Revenge,3.2,3,1
4420,0,Thriller,7.207051,Submarine Entertainment Distributors,2012-01-21,0,83.0,Black Rock,4.9,78,2
4421,0,Horror,6.6799539999999995,Corona Pictures,2012-08-05,0,95.0,Truth or Dare,5.7,117,3
4422,0,Drama,1.284741,,2006-05-17,0,94.0,The Pet,5.3,3,2
4423,1000000,Science Fiction,0.9733229999999999,JoBro Productions & Film Finance,2014-09-08,0,90.0,Bang Bang Baby,6.6,8,3
4424,1,Horror,1.859965,Dry County Films,2014-10-31,0,95.0,Fear Clinic,4.0,42,1
4425,0,Comedy,3.418372,Arrowstorm Entertainment,2013-07-25,0,93.0,Zombie Hunter,3.5,34,4
4426,0,Drama,0.6543399999999999,,2014-04-16,0,90.0,A Fine Step,4.1,7,1
4427,950000,Drama,0.17868900000000001,ABC Pictures,1968-09-23,814666,103.0,Charly,6.6,28,3
4428,950000,Horror,7.310878999999999,Before the Door Pictures,2013-08-26,0,87.0,Banshee Chapter,5.7,92,2
4429,950000,Drama,8.976128,Decipher Entertainment,2014-04-19,0,100.0,Ask Me Anything,5.5,155,3
4430,0,Comedy,0.280829,,2007-01-01,0,90.0,And Then Came Love,5.0,1,2
4431,913000,Documentary,0.7956979999999999,,2014-04-26,0,83.0,Food Chains,7.4,8,1
4432,910000,Crime,16.015598999999998,Columbia Pictures,1954-06-22,9600000,108.0,On the Waterfront,8.0,357,2
4433,930000,Comedy,5.974156,Stardust Pictures,2011-06-18,30905,100.0,L!fe Happens,5.3,66,1
4434,852510,Drama,9.270133,Saga Film,2007-08-24,1185783,113.0,"4 Months, 3 Weeks and 2 Days",7.3,156,1
4435,0,Horror,0.392658,,2015-10-27,0,0.0,The Horror Network Vol. 1,5.0,2,1
4436,950000,Drama,25.918007,Vulcan Productions Inc.,2005-01-14,7022209,103.0,Hard Candy,6.8,701,2
4437,900000,Drama,4.0971,Destination Films,2005-09-12,381420,96.0,The Quiet,6.1,73,2
4438,0,Drama,2.34239,A Space Between,2011-08-26,0,107.0,Circumstance,7.4,23,1
4439,0,Drama,20.967146,Forest Whitaker's Significant Productions,2013-07-25,17385830,85.0,Fruitvale Station,7.3,390,1
4440,0,Comedy,10.639774000000001,Laundry Films,2012-09-08,0,100.0,The Brass Teapot,5.8,160,3
4441,858000,Animation,47.651878,Walt Disney Productions,1942-08-14,267447150,70.0,Bambi,6.8,1405,3
4442,0,Comedy,0.9570219999999999,Bentley Filmgroup,2007-04-01,0,88.0,The Hammer,6.5,15,1
4443,850000,Drama,5.4249160000000005,TLA Releasing,2003-07-10,819939,107.0,Latter Days,6.7,56,3
4444,0,Drama,0.007254000000000001,France T\u00e9l\u00e9vision,2011-04-11,0,78.0,Elza,0.0,0,1
4445,1000000,Drama,0.17588499999999999,,2013-12-31,0,90.0,1982,5.0,1,1
4446,850000,Comedy,14.238376,AdScott Pictures,2012-08-31,1243961,85.0,"For a Good Time, Call...",5.8,110,1
4447,0,Comedy,9.436430999999999,Team Todd,2012-08-03,3094813,91.0,Celeste & Jesse Forever,6.4,163,3
4448,0,Comedy,0.33975700000000003,Christiano Film Group,2002-10-25,0,95.0,Time Changer,5.2,9,4
4449,0,Crime,3.060685,Steel Mill Pictures,2006-12-01,0,85.0,London to Brighton,6.5,34,3
4450,0,Action,5.023091,Screen Media Films,2015-12-11,0,86.0,American Hero,5.0,62,3
4451,0,Thriller,0.504251,Absinthe Productions,2015-06-26,0,90.0,Windsor Drive,2.0,1,2
4452,800000,Drama,12.049373,Asghar Farhadi Productions,2011-03-15,0,123.0,A Separation,7.7,469,1
4453,0,Comedy,0.108135,Scottish Screen,2009-06-01,0,93.0,Crying with Laughter,7.0,1,3
4454,0,Comedy,5.870319,,1995-05-24,0,88.0,Welcome to the Dollhouse,6.9,103,2
4455,800000,Drama,0.59424,Ruby in Paradise,1993-10-08,1001437,114.0,Ruby in Paradise,5.6,10,2
4456,800000,Drama,3.6436620000000004,,2002-05-16,2816116,88.0,Raising Victor Vargas,7.8,13,2
4457,0,Drama,1.824184,Nero Films,1929-01-30,0,109.0,Pandora's Box,7.6,45,3
4458,0,,0.006943,,2008-01-01,0,0.0,Harrison Montgomery,0.0,0,0
4459,0,Drama,0.038706,Libido Cine,2004-09-21,0,83.0,Live-In Maid,7.8,3,2
4460,0,Action,2.171288,Battleplan Productions,2000-03-10,0,101.0,Deterrence,6.1,7,4
4461,800000,Drama,5.292536,,2003-01-17,62852,94.0,The Mudge Boy,7.3,23,1
4462,0,Drama,0.004922,,2000-03-12,0,87.0,The Young Unknowns,0.0,0,1
4463,0,Comedy,1.186971,Steeltown Entertainment,2014-09-23,0,90.0,Not Cool,3.7,25,1
4464,800000,Horror,11.205726,Euforia Film,2009-01-09,1984662,91.0,Dead Snow,6.1,311,2
4465,780000,Action,6.003418,Excel Entertainment,2003-09-11,0,90.0,Saints and Soldiers,6.6,98,5
4466,0,Horror,0.32255300000000003,Baker's Dozen Productions,2012-10-28,0,14.0,Vessel,5.9,8,2
4467,777000,Comedy,19.326114999999998,Lucasfilm,1973-08-01,140000000,110.0,American Graffiti,6.9,324,2
4468,0,Documentary,1.517771,,2006-01-01,0,75.0,Iraq for Sale: The War Profiteers,8.0,6,1
4469,0,Animation,1.4531459999999998,Warner Bros.,2007-04-13,0,86.0,Aqua Teen Hunger Force Colon Movie Film for Theaters,6.5,35,2
4470,750000,Comedy,25.186002,Duplass Brothers Productions,2012-06-08,4007792,85.0,Safety Not Guaranteed,6.8,556,4
4471,0,Comedy,5.4988339999999996,Comedy Central Films,2011-09-09,0,89.0,Kevin Hart: Laugh at My Pain,7.7,43,2
4472,500000,Horror,12.203041,Rook Films,2011-09-02,171760,95.0,Kill List,6.0,210,3
4473,750000,Horror,14.386807000000001,Glass Eye Pix,2011-12-01,78396,102.0,The Innkeepers,5.4,219,2
4474,750000,Drama,8.429295,Paramount Pictures,1970-10-21,0,107.0,The Conformist,7.6,127,1
4475,500000,Drama,0.471264,Magnolia Pictures,2002-05-09,0,88.0,Interview with the Assassin,5.6,5,2
4476,0,Horror,3.283886,Warp X,2008-07-18,0,99.0,Donkey Punch,4.5,52,4
4477,750000,Horror,12.284939,Occupant Films,2008-02-15,0,90.0,All the Boys Love Mandy Lane,5.7,209,3
4478,0,Horror,1.0391489999999999,,2008-01-01,0,95.0,Bled,3.8,4,1
4479,730000,Western,18.644023,United Artists,1952-03-27,8000000,85.0,High Noon,7.6,334,1
4480,700000,Documentary,9.188431,Fine Line Features,1994-09-12,7830611,171.0,Hoop Dreams,7.7,87,1
4481,0,Documentary,1.623769,David LaChapelle Studios,2005-01-15,0,86.0,Rize,5.9,13,1
4482,700000,Drama,7.731064,,2001-01-20,1667192,97.0,L.I.E.,6.7,31,1
4483,0,Mystery,2.8689419999999997,,2015-04-10,0,104.0,The Sisterhood of Night,6.5,31,3
4484,0,Crime,0.631571,Two Camels Films,2009-07-29,0,84.0,B-Girl,5.5,7,3
4485,700000,Drama,12.378031,Thinkfilm,2006-08-11,4911725,107.0,Half Nelson,6.5,240,1
4486,700000,Drama,0.5787979999999999,Red-horse Native,1999-10-08,10508,107.0,Naturally Native,0.0,0,1
4487,0,Action,0.0031420000000000003,,1997-09-11,0,92.0,Hav Plenty,0.0,0,5
4488,750000,Thriller,1.471139,,2016-01-05,0,80.0,Adulterers,5.2,16,3
4489,650,Horror,1.352222,Mankurt Media,2013-10-11,0,90.0,Escape from Tomorrow,4.8,87,2
4490,0,Documentary,0.429083,,2009-09-30,0,103.0,Starsuckers,6.2,5,2
4491,0,Documentary,0.045648,,2014-10-31,0,70.0,The Hadza:  Last of the First,0.0,0,1
4492,0,Mystery,4.596157,Seabourne Pictures,2012-08-27,0,90.0,After,5.6,63,2
4493,625000,Drama,0.283059,,2013-05-16,0,68.0,Treachery,4.8,5,1
4494,700000,Drama,2.659006,,2015-03-13,0,87.0,Walter,5.3,26,2
4495,609000,Comedy,3.8984980000000005,RKO Radio Pictures,1935-09-06,3202000,101.0,Top Hat,7.4,59,3
4496,60000,Horror,41.690578,Artisan Entertainment,1999-07-14,248000000,81.0,The Blair Witch Project,6.3,1055,2
4497,600000,History,3.409764,Wadleigh-Maurice,1970-03-26,34505110,225.0,Woodstock,7.1,66,3
4498,600000,Comedy,10.861167,Kentucky Fried Theatre,1977-08-10,0,83.0,The Kentucky Fried Movie,6.4,66,1
4499,0,Action,0.099902,,2000-10-31,0,106.0,Mercy Streets,5.5,2,3
4500,0,Thriller,0.006069,The Picture Factory,2007-07-20,0,103.0,Carousel of Revenge,0.0,0,2
4501,0,Drama,0.06927699999999999,,1998-04-18,0,90.0,Broken Vessels,6.0,2,1
4502,0,Crime,0.350557,,2014-05-02,0,0.0,Water & Power,3.0,1,2
4503,522360,Music,0.071349,Spring Films,2015-10-13,0,105.0,They Will Have to Kill Us First,5.0,1,2
4504,0,,0.012941999999999999,,2014-01-01,0,0.0,Light from the Darkroom,0.0,0,0
4505,0,Drama,2.651304,France 2 Cin\u00e9ma,2016-03-23,0,102.0,The Country Doctor,6.0,63,2
4506,0,Thriller,1.501688,,2014-08-08,0,98.0,The Maid's Room,4.8,4,1
4507,560000,Comedy,10.730056,Proscenium Films,1964-07-06,12299668,88.0,A Hard Day's Night,7.3,168,2
4508,56000,Documentary,0.010909,,2011-07-29,0,80.0,The Harvest (La Cosecha),0.0,0,1
4509,550000,Drama,0.001586,New World Pictures,1983-04-01,0,98.0,Love Letters,4.6,4,2
4510,0,Comedy,0.061248000000000004,Perfo Production,2015-09-17,0,83.0,Juliet and Alfa Romeo,6.0,1,2
4511,500000,Drama,6.093989,Carmel Entertainment,2008-09-26,33456317,122.0,Fireproof,7.0,100,1
4512,550000,Documentary,0.48088000000000003,Jungle Book Entertainment,2013-11-21,0,115.0,Faith Connections,4.2,3,2
4513,0,Adventure,2.651418,,1974-10-17,0,86.0,Benji,6.1,35,3
4514,130000,Drama,15.611857,Plunge Pictures LLC,2004-08-06,54667954,79.0,Open Water,5.4,315,2
4515,0,Comedy,1.292948,,2012-03-06,0,87.0,High Road,5.8,22,1
4516,500000,Horror,2.537032,Arachnid Productions Ltd.,1977-08-24,17000000,97.0,Kingdom of the Spiders,5.7,30,2
4517,0,Documentary,0.772668,,2005-05-13,0,105.0,Mad Hot Ballroom,7.2,8,2
4518,500000,Drama,11.578545,Next Wednesday Productions,2003-01-26,8679814,88.0,The Station Agent,7.4,210,2
4519,0,Drama,0.050210000000000005,,2009-11-05,0,120.0,To Save A Life,6.2,21,1
4520,0,Documentary,0.9060959999999999,,2006-06-26,0,94.0,Wordplay,7.3,10,1
4521,2053648,Documentary,2.778633,Imagine Entertainment,1999-10-22,500000,102.0,Beyond the Mat,7.8,17,1
4522,0,Comedy,0.9205909999999999,Halestorm entertainment,2002-01-30,0,102.0,The Singles Ward,7.5,4,4
4523,46000,Drama,1.447734,Hubert Bals Fund,2003-05-20,0,83.0,Osama,6.3,32,1
4524,500000,Documentary,0.109579,,2012-02-24,845188,93.0,Sholem Aleichem: Laughing In The Darkness,7.0,2,1
4525,0,Drama,1.09454,,2000-06-08,0,86.0,Groove,5.6,6,3
4526,0,Comedy,0.082978,Halestorm entertainment,2003-01-31,0,101.0,The R.M.,4.8,4,3
4527,0,Drama,0.619136,,1999-07-30,0,111.0,Twin Falls Idaho,7.0,11,2
4528,500000,Crime,8.519202,Whitewater Films,2004-01-15,603943,90.0,Mean Creek,6.9,106,2
4529,0,Romance,0.36446999999999996,United Artists,1997-01-21,0,86.0,Hurricane Streets,4.8,4,3
4530,0,Comedy,0.039077,,2002-07-12,0,98.0,Never Again,4.0,3,2
4531,0,Crime,0.665512,,2003-08-29,0,95.0,Civil Brand,5.3,4,3
4532,0,Comedy,3.433625,Plum Pictures,2005-11-16,0,91.0,Lonesome Jim,6.4,26,3
4533,0,Romance,17.378455,Burn Later Productions,2013-08-23,343341,90.0,Drinking Buddies,6.0,356,2
4534,500000,Documentary,0.425195,Kino Lorber,2012-10-04,0,88.0,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,7.1,17,1
4535,2000000,Action,39.756747999999995,Toho Company,1954-04-26,271841,207.0,Seven Samurai,8.2,878,2
4536,0,Documentary,0.388401,,2012-09-28,0,89.0,The Other Dream Team,6.9,7,1
4537,500000,Comedy,1.354816,Vega Film,1991-08-18,0,97.0,Johnny Suede,4.7,13,2
4538,0,Comedy,0.459625,,2007-01-21,0,84.0,Finishing The Game,4.9,8,1
4539,500000,Comedy,9.108949,Canal+,2010-07-09,98017,85.0,Rubber,5.7,251,5
4540,0,Drama,1.6542599999999998,,2007-01-01,0,100.0,Kiss the Bride,4.2,11,3
4541,0,Drama,1.390909,,2002-01-01,0,112.0,The Slaughter Rule,6.2,9,1
4542,500000,Drama,26.406001,Vertigo Entertainment,2010-06-18,4242978,94.0,Monsters,6.2,587,3
4543,0,Drama,0.218736,Parker Film Company,2005-10-21,0,91.0,The Californians,4.0,1,2
4544,0,Comedy,0.383442,,2007-01-01,0,91.0,The Living Wake,5.0,1,1
4545,500000,Comedy,2.3918470000000003,Gala Film,2012-04-27,0,87.0,Detention of the Dead,4.5,34,2
4546,0,Action,1.68502,,2006-01-01,0,98.0,Crazy Stone,6.9,22,2
4547,0,Documentary,0.6077819999999999,,2006-10-31,0,95.0,Scott Walker: 30 Century Man,7.0,8,2
4548,500000,Drama,0.046903,Furst Films,2001-11-02,0,87.0,Everything Put Together,5.0,2,1
4549,0,Action,10.924273,Voltage Pictures,2015-04-09,316472,104.0,Good Kill,5.9,208,3
4550,0,,0.021419,,2014-05-02,0,96.0,The Outrageous Sophie Tucker,0.0,0,0
4551,0,Drama,14.142073000000002,Goldcrest Pictures,2012-05-25,0,103.0,Now Is Good,7.3,371,2
4552,500000,Horror,1.600171,Spy Global Media,2012-03-28,0,104.0,Girls Gone Dead,3.5,14,2
4553,0,,0.0,,,0,0.0,America Is Still the Place,0.0,0,0
4554,0,Action,0.397323,Rainsworth Productions,2015-03-10,0,110.0,Subconscious,3.4,4,3
4555,0,Mystery,3.637857,Caliber Media Company,2011-10-22,0,90.0,Enter Nowhere,6.5,49,3
4556,500,Crime,0.080105,,2012-03-01,0,101.0,El Rey de Najayo,0.0,0,2
4557,0,Romance,0.251828,Triple D Productions,2016-02-02,0,94.0,Fight to the Finish,5.2,3,2
4558,0,Music,0.6743979999999999,Limb from Limb Pictures,2016-03-29,0,0.0,Alleluia! The Devil's Carnival,6.0,2,2
4559,0,Thriller,0.072359,Veracity Productions,2014-10-19,0,90.0,The Sound and the Shadow,0.0,0,3
4560,0,Family,0.087574,Be Your Own Hollywood,2016-01-05,0,108.0,Rodeo Girl,5.5,1,1
4561,0,Documentary,0.069244,,2014-03-08,0,82.0,Born to Fly: Elizabeth Streb vs. Gravity,5.0,1,1
4562,500000,,0.07307899999999999,,2014-09-11,0,84.0,The Little Ponderosa Zoo,2.0,1,0
4563,0,Science Fiction,6.672008,Troma Entertainment,1984-05-01,0,82.0,The Toxic Avenger,6.3,113,4
4564,0,Drama,0.161517,,1991-06-13,0,0.0,Straight Out of Brooklyn,4.3,4,1
4565,0,Action,7.330691000000001,Portman Entertainment Group,2002-01-16,773228,107.0,Bloody Sunday,7.2,53,4
4566,0,,0.165257,,2015-01-01,0,0.0,Diamond Ruff,2.4,4,0
4567,450000,Drama,4.442355,Prophecy Pictures Ltd.,2006-06-07,973525,84.0,Conversations with Other Women,6.2,38,2
4568,0,Horror,3.905877,Troma Entertainment,2006-12-26,0,103.0,Poultrygeist: Night of the Chicken Dead,5.9,41,2
4569,0,,0.136721,,2014-04-15,0,0.0,Mutual Friends,0.0,0,0
4570,439000,Music,1.933366,Warner Bros.,1933-02-02,2281000,89.0,42nd Street,6.1,37,3
4571,0,,0.052941999999999996,,2014-11-20,0,0.0,Rise of the Entrepreneur: The Search for a Better Way,8.0,1,0
4572,225000,Comedy,1.014966,Allagash Films,1990-08-03,0,98.0,Metropolitan,7.0,38,2
4573,0,Romance,4.321249,GF Studios AB,2004-09-03,0,132.0,As It Is in Heaven,6.9,42,4
4574,0,Horror,0.160234,,2013-03-01,0,90.0,Roadside,4.2,5,2
4575,400000,Comedy,23.603514,Paramount Pictures,2004-06-11,46118097,95.0,Napoleon Dynamite,6.7,554,1
4576,0,Crime,25.349757999999998,Film Science,2014-04-25,258384,90.0,Blue Ruin,6.9,462,2
4577,15000,Horror,47.456823,Blumhouse Productions,2007-09-14,193355800,86.0,Paranormal Activity,5.9,1316,2
4578,0,Documentary,3.291609,Agi Orsi Productions,2001-01-18,0,91.0,Dogtown and Z-Boys,7.2,52,1
4579,400000,Adventure,64.782984,Python (Monty) Pictures Limited,1975-03-13,5028948,91.0,Monty Python and the Holy Grail,7.8,1708,3
4580,0,Drama,0.034135000000000006,,2006-06-05,0,90.0,Quinceañera,7.0,7,1
4581,0,,0.033882999999999996,,2003-11-05,0,0.0,Gory Gory Hallelujah,1.0,1,0
4582,218,Documentary,1.063439,,2003-10-19,1162014,91.0,Tarnation,7.5,22,2
4583,0,Documentary,0.084344,,2010-07-06,0,92.0,I Want Your Money,3.8,5,1
4584,0,Horror,0.13361900000000002,Red Cube Picture,2014-03-08,0,0.0,Love in the Time of Monsters,5.0,2,2
4585,0,Horror,8.022122,Fulvia Film,1981-04-22,0,87.0,The Beyond,6.6,117,1
4586,35000000,Comedy,38.100488,Twentieth Century Fox Film Corporation,2008-05-07,170000000,99.0,What Happens in Vegas,5.8,923,2
4587,500000,Horror,1.428483,Calder Road Film,2005-03-11,0,80.0,The Dark Hours,5.5,22,3
4588,860000,Romance,3.703005,Channel Four Films,1985-09-07,2451545,97.0,My Beautiful Laundrette,6.6,51,3
4589,0,Drama,0.0033520000000000004,,2002-01-01,0,84.0,Fabled,0.0,0,3
4590,0,Drama,0.23129699999999997,Feature Film Project,2004-09-23,0,97.0,Show Me,5.6,4,2
4591,0,Drama,11.347855000000001,Cinematograph AB,1972-12-21,0,91.0,Cries and Whispers,7.8,115,1
4592,385907,Drama,3.232447,Triangle Film Corporation,1916-09-04,8394751,197.0,Intolerance,7.4,60,1
4593,0,Documentary,2.77754,,1997-10-18,0,86.0,Trekkies,6.3,22,1
4594,379000,Drama,0.968865,Metro-Goldwyn-Mayer (MGM),1929-02-08,4358000,100.0,The Broadway Melody,5.0,19,3
4595,350000,Horror,35.037625,Renaissance Pictures,1981-10-15,29400000,85.0,The Evil Dead,7.3,894,1
4596,6000000,Horror,19.331884,La Petite Reine,2012-12-26,31081,89.0,Maniac,6.0,316,1
4597,0,History,0.59458,kNow Productions,2015-01-24,0,84.0,Censored Voices,5.1,8,2
4598,300000,Documentary,1.085909,Thinkfilm,2005-07-22,1750211,88.0,Murderball,6.9,23,1
4599,0,Action,5.061107,Cannon Group,1987-05-01,0,90.0,American Ninja 2: The Confrontation,4.9,49,3
4600,0,Documentary,0.049921,Copacetic Pictures,2006-10-18,0,90.0,51 Birch Street,6.8,6,1
4601,350000,Science Fiction,0.249561,StoneKap Productions Ltd.,2015-10-20,0,98.0,Rotor DR1,4.7,3,2
4602,350000,Drama,59.259204000000004,United Artists,1957-03-25,1000000,96.0,12 Angry Men,8.2,2078,1
4603,0,Animation,1.1702569999999999,Norman Twain Productions,2009-01-01,246574,83.0,My Dog Tulip,7.6,9,3
4604,325000,Comedy,11.871424000000001,Columbia Pictures Corporation,1934-02-22,4500000,105.0,It Happened One Night,7.7,275,2
4605,0,Drama,28.858238,Greek Film Center,2009-06-01,110197,94.0,Dogtooth,6.9,332,1
4606,300000,Music,1.314576,Paramount Pictures,2003-01-23,7808524,112.0,Tupac: Resurrection,8.0,26,2
4607,312000,Comedy,1.505703,Fine Line Features,1999-11-28,1281176,102.0,Tumbleweeds,6.2,11,2
4608,8,Fantasy,11.818333,Dimension Films,1995-09-01,16,98.0,The Prophecy,6.4,138,3
4609,0,Comedy,1.410387,Vertigo Productions,1996-04-03,0,91.0,When the Cat's Away,6.1,16,1
4610,300000,Comedy,4.270596,Kalkaska Productions,2003-01-19,0,81.0,Pieces of April,6.4,64,2
4611,0,,0.627763,,1998-06-11,0,0.0,The Big Swap,0.0,0,0
4612,300000,Drama,1.6732080000000003,Film Science,2006-01-01,0,73.0,Old Joy,6.3,36,1
4613,200000,Drama,0.713906,Glass Eye Pix,2008-05-22,0,80.0,Wendy and Lucy,6.4,64,1
4614,0,Drama,0.17817,Caruso / Mendelsohn Productions,2010-01-01,0,88.0,3 Backyards,4.8,4,1
4615,300000,Drama,7.791898,Dino de Laurentiis Cinematografica,1965-08-29,0,110.0,Pierrot le Fou,7.6,127,2
4616,0,Documentary,0.025211,Vixen Films,2005-09-03,0,104.0,Sisters in Law,7.3,2,1
4617,300000,Documentary,0.055867999999999994,Pandora Filmproduktion,2001-09-20,2074000,101.0,Ayurveda: Art of Being,5.5,3,1
4618,0,Drama,0.008453,DuArt Film and Video,1964-01-01,0,95.0,Nothing But a Man,7.0,2,1
4619,300000,Drama,0.374291,Forensic Films,1998-08-07,40542,94.0,"First Love, Last Rites",3.0,1,1
4620,0,Action,0.045429000000000004,,2005-05-06,0,0.0,Fighting Tommy Riley,5.3,4,3
4621,0,Action,1.088501,21st Century Film Production,2009-04-10,0,90.0,Royal Kill,2.8,6,2
4622,0,,0.062979,Filmacres,2015-10-23,0,110.0,The Looking Glass,7.0,1,0
4623,300000,Action,6.473667,New World Pictures,1975-04-27,8000000,80.0,Death Race 2000,5.9,124,3
4624,0,Horror,1.905197,,2014-03-29,0,90.0,Locker 13,6.8,3,3
4625,0,Horror,0.001389,,1990-01-01,0,94.0,Midnight Cabaret,0.0,0,1
4626,300000,Romance,0.006323,Illumination Pictures,2010-05-20,0,98.0,Anderson's Cross,0.0,0,3
